,film_id,title,cast,my_title,my_rating,budget,id,imdb_id,original_language,overview,poster_path,revenue,runtime,votes,imdb_rating,year,genre
707,707,Goosebumps,"JACK BLACK, AMY RYAN",GOOSEBUMPS,7,58000000,257445,tt1051904,en,"A teenager teams up with the daughter of young adult horror author R.L. Stine after the writer's imaginary demons are set free on the town of Madison, Delaware.",/cvuNet2rxPiTf9L0eQRNpBi7zgp.jpg,158162788,103,62831,6.3,2015,COMEDY
708,708,Wild Tales,,WILD TALES,8.5,0,265195,tt3011894,es,Six short stories that explore the extremities of human behavior involving people in distress.,/8qc4aWkYJVXaWcypDusuudnME18.jpg,27007072,125,125792,8.1,2014,COMEDY
709,709,Star Wars: The Force Awakens,"JOHN BOYEGA, ADAM DRIVER,CARRIE FISHER, HARRISON FORD, OSCAR ISAAC",STAR WARS EPISODE VII: THE FORCE AWAKENS,7,245000000,140607,tt2488496,en,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",/weUSwMdQIa3NaXVzwUoIIcAi85d.jpg,2068223624,136,725805,8,2015,ACTION
710,710,The Hateful Eight,"SAMUEL L. JACKSON, BRUCE DERN, TIM ROTH",THE HATEFUL EIGHT,7,44000000,273248,tt3460252,en,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,/fqe8JxDNO8B8QfOGTdjh6sPCdSC.jpg,155760117,167,379207,7.8,2015,DRAMA
711,711,The Intern,"ANNE HATHAWAY, ROBERT DE NIRO",THE INTERN ,5.5,35000000,257211,tt2361509,en,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",/vQ7oVX2j7BnMDYyzuFeG1epqvGb.jpg,194564672,121,173178,7.1,2015,COMEDY
712,712,Creed,"MICHAEL B. JORDAN, SYLVERSTER STALLONE",CREED,7.5,37000000,312221,tt3076658,en,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",/hKzhV274pkZBSpXfCjUyzbyYKLl.jpg,173567581,133,189713,7.6,2015,DRAMA
713,713,Spotlight,"MICHAEL KEATON, MARK RUFFALO, RACHEL MCADAMS, LIEV SCHRIBER",SPOTLIGHT,7.5,20000000,314365,tt1895587,en,"The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",/ngKxbvsn9Si5TYVJfi1EGAGwThU.jpg,88346473,128,307439,8.1,2015,DRAMA
714,714,Deadpool,RYAN REYNOLDS,DEADPOOL,7.5,58000000,293660,tt1431045,en,"Deadpool tells the origin story of former Special Forces operative turned mercenary Wade Wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",/inVq3FRqcYIRl2la8iZikYYxFNR.jpg,783100000,108,698662,8,2016,COMICBOOK
715,715,Brooklyn,"SAORSIE RONAN, DOMANHALL GLEESON",BROOKLYN,7,11000000,167073,tt2381111,en,"In 1950s Ireland and New York, young Ellis Lacey has to choose between two men and two countries.",/5R4sbomuxa8wlH1T3WeSUTRZo4z.jpg,62076141,111,103763,7.5,2015,DRAMA
716,716,Room,"BRIE LARSON, JOAN ALLEN, WILLIAM H. MACY",ROOM,8,6000000,264644,tt3170832,en,Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,/eqFckcHuFCT1FrzLOAvXBb4jHwq.jpg,35401758,117,259591,8.2,2015,DRAMA
717,717,Zootopia,"GINNIFER GOODWIN, JASON BATEMAN, J.K. SIMMONS, JENNY SLATE, IDRIS ELBA",ZOOTOPIA,8,150000000,269149,tt2948356,en,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",/sM33SANp9z6rXW8Itn7NnG1GOEs.jpg,1023784195,108,333555,8,2016,ANIMATION
718,718,The Revenant,"LEONARDO DICAPRIO, TOM HARDY, DOMANHALL GLEESON",THE REVENANT,7,135000000,281957,tt1663202,en,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",/oXUWEc5i3wYyFnL1Ycu8ppxxPvs.jpg,532950503,156,545195,8,2015,DRAMA
719,719,BrÃ_Â€ÂŒ_no,SACHA BARON COHEN,BRUNO,6,42000000,18480,tt0889583,en,Flamboyantly gay Austrian television reporter Bruno stirs up trouble with unsuspecting guests and large crowds through brutally frank interviews and painfully hilarious public displays of homosexuality.,/tqvApLFIzYBr8MIqi22VSIilHN7.jpg,0,83,127464,5.8,2009,COMEDY
720,720,Batman v Superman: Dawn of Justice,"HENRY CAVILL, BEN AFFLECK, GAL GADOT, JESSE EISENBERG, AMY ADAMS",BATMAN V SUPERMAN: DAWN OF JUSTICE,4.5,250000000,209112,tt2975590,en,"Fearing the actions of a god-like Super Hero left unchecked, Gotham CityÃ_Â¢ÂŒÃ_ÂŒÂ»s own formidable, forceful vigilante takes on MetropolisÃ_Â¢ÂŒÃ_ÂŒÂ»s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than itÃ_Â¢ÂŒÃ_ÂŒÂ»s ever known before.",/cGOPbv9wA5gEejkUN892JrveARt.jpg,873260194,151,520323,6.6,2016,COMICBOOK
721,721,The Hustler,"PAUL NEWMAN, GEORGE C. SCOTT",THE HUSTLER,7.5,2000000,990,tt0054997,en,Fast Eddie Felson is a small-time pool hustler with a lot of talent but a self-destructive attitude. His bravado causes him to challenge the legendary Minnesota Fats to a high-stakes match.,/u38NLUtWarEbv2gZGOnHhf6akWC.jpg,7600000,134,67306,8,1961,SPORTS
722,722,The Goonies,"JOSH BROLIN, SEAN ASTIN",THE GOONIES,6.5,19000000,9340,tt0089218,en,"A young teenager named Mikey Walsh finds an old treasure map in his father's attic. Hoping to save their homes from demolition, Mikey and his friends Data Wang, Chunk Cohen, and Mouth Devereaux run off on a big quest to find the secret stash of Pirate One-Eyed Willie.",/bZUbpjwnarSHJK40W9sGpyedWhx.jpg,61503218,114,199143,7.8,1985,ADVENTURE
723,723,The Jungle Book,"NEEL SETHI,BILL MURRAY, BEN KINGSLEY, IDRIS ELBA, GIANCARLO ESPOSITO",THE JUNGLE BOOK,7,175000000,278927,tt3040964,en,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",/vOipe2myi26UDwP978hsYOrnUWC.jpg,966550600,106,218913,7.5,2016,ADVENTURE
724,724,Anomalisa,,ANOMALISA,7,8000000,291270,tt2401878,en,A man crippled by the mundanity of his life experiences something out of the ordinary.,/5DpDEEb6UJUiSaXyNegYlCqsZdd.jpg,5659286,90,50315,7.2,2015,ANIMATION
725,725,Captain America: Civil War,"CHRIS EVANS, ROBERT DOWNEY JR., SEBASTIAN STAN, SCARLETT JOHANNSON, ELIZABETH OLSEN",CAPTAIN AMERICA: CIVIL WAR,7.5,240000000,271110,tt3498820,en,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",/kSBXou5Ac7vEqKd97wotJumyJvU.jpg,1153304495,147,468444,7.8,2016,COMICBOOK
726,726,The Princess Bride,,THE PRINCESS BRIDE,8,16000000,2493,tt0093779,en,"In this enchantingly cracked fairy tale, the beautiful Princess Buttercup and the dashing Westley must overcome staggering odds to find happiness amid six-fingered swordsmen, murderous princes, Sicilians and rodents of unusual size. But even death can't stop these true lovebirds from triumphing.",/gpxjoE0yvRwIhFEJgNArtKtaN7S.jpg,30857814,98,328908,8.1,1987,ADVENTURE
727,727,The Lobster,"COLIN FARRELL, RACHEL WEIZ",THE LOBSTER,8,4000000,254320,tt3464902,en,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods.",/yR60EqMGS9hHq9I5Pkq2hG984TP.jpg,15656193,118,144410,7.1,2015,DRAMA
728,728,Where to Invade Next,MICHAEL MOORE,WHERE TO INVADE NEXT,7,0,352208,tt4897822,en,"Academy Award-winning director Michael Moore returns with what may be his most provocative and hilarious film yet: Moore tells the Pentagon to ""stand down"" Ã_Â¢ÂŒÃ_ÂŒÃ® he will do the invading for America from now on.",/fu3yXLoYtMxbv3NLquCDVLNK35p.jpg,0,120,18660,7.6,2015,DOCUMENTARY
729,729,The Nice Guys,"RYAN GOSLING, RUSSELL CROWE, KIM BASINGER",THE NICE GUYS,7.5,50000000,290250,tt3799694,en,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,/vNCeqxbKyDHL9LUza03V2Im16wB.jpg,62788218,116,206626,7.4,2016,COMEDY
730,730,Tampopo,,TAMPOPO,7.5,0,11830,tt0092048,ja,"A pair of truck drivers happen onto a decrepit roadside fast food stop selling ramen noodles. The widowed owner, Tampopo, pleads them to help her turn her establishment into a paragon of the ""art of noodle soup making"".",/83cU1xw5vpDOsmONzVU7nyLr2mI.jpg,0,114,11376,7.9,1985,COMEDY
731,731,Big Night,"STANLEY TUCCI, TONY SHALOUB",BIG NIGHT,7,0,18203,tt0115678,en,"Primo &amp; Secondo, two immigrant brothers, pin their hopes on a banquet honoring Louis Prima to save their struggling restaurant.",/1n0H40ebJx1sO9itVvJ1jis0nqI.jpg,0,107,14269,7.3,1996,COMEDY
732,732,Neighbors 2: Sorority Rising,"SETH ROGEN, ROSE BYRNE, ZAC EFRON, CHLOE GRACE MORETZ",NEIGHBORS 2: SORORITY RISING,6.5,35000000,325133,tt4438848,en,A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.,/bWUeJHbKIyT306WtJFRHoSzX9nk.jpg,108758521,91,88180,5.7,2016,COMEDY
733,733,Star Trek Beyond,"CHRIS PINE, ZOE SALDANA, ZACHARY QUINTO",STAR TREK BEYOND,6.5,185000000,188927,tt2660888,en,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",/mLrQMqyZgLeP8FrT5LCobKAiqmK.jpg,343471816,122,188617,7.1,2016,ADVENTURE
734,734,Ghostbusters,"MELISSA MCCARTHY, KATE MCKINNON, LESLIE JONES, KRISTEN WIIG",GHOSTBUSTERS(2016),6,144000000,43074,tt1289401,en,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",/4qnJ1hsMADxzwnOmnwjZTNp0rKT.jpg,229147509,116,163711,5.3,2016,COMEDY
735,735,The Big Chill,"KEVIN KLINE, TOM BERENGER,",THE BIG CHILL,7.5,0,12560,tt0085244,en,"Kevin Kline and Glenn Close star as Harold and Sarah Cooper, a couple whose marital troubles are put on hold while they host an unhappy reunion of former college pals gathered for the funeral of one of their own, a suicide victim named Alex. As the weekend unfolds, the friends catch up with each other, play the music of their youth, reminisce, smoke marijuana, and pair off with each other.",/iHSQ8dPtqa4qlT19I9fJKqWprHA.jpg,0,105,28049,7.2,1983,DRAMA
736,736,La La Land,"RYAN GOSLING, EMMA STONE, J.K. SIMMONS",LA LA LAND,8.5,30000000,313369,tt3783958,en,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",/ylXCdC106IKiarftHkcacasaAcb.jpg,445435700,128,347750,8.1,2016,MUSICAL
737,737,Jackie,NATALIE PORTMAN,JACKIE,6.5,9000000,376866,tt1619029,en,"An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963.",/iMkl2Akc1f4CSJCieVwczM4KjZR.jpg,13960394,100,56571,6.7,2016,DRAMA
738,738,Voyage of Time: Life's Journey,BRAD PITT,VOYAGE OF TIME,7,0,86822,tt1945228,en,"A celebration of the universe, displaying the whole of time, from its start to its final collapse. This film examines all that occurred to prepare the world that stands before us now: science and spirit, birth and death, the grand cosmos and the minute life systems of our planet. (Wide release version with narration by Cate Blanchett.)",/lfdinlGEkAwZGa4FOxKN6kMAt61.jpg,0,90,2464,6.4,2016,DOCUMENTARY
739,739,The Birth of a Nation,,THE BIRTH OF A NATION,7,8500000,339408,tt4196450,en,"Nat Turner, a former slave in America, leads a liberation movement in 1831 to free African-Americans in Virgina that results in a violent retaliation from whites.",/5TV8aL6bAD3Sd337vCtwcA23caF.jpg,15861566,120,16348,6.3,2016,DRAMA
740,740,Rogue One: A Star Wars Story,"FELICITY JONES, MADS MIKKELSEN, RIZ AHMED, DIEGO LUNA, FORREST WHITTAKER",ROGUE ONE: A STAR WARS STORY,6.5,200000000,330459,tt3748528,en,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,/qjiskwlV1qQzRCjpV0cL9pEMF9a.jpg,1056057273,133,407949,7.8,2016,ADVENTURE
741,741,Moonlight,,MOONLIGHT,8,4000000,376867,tt4975722,en,"The tender, heartbreaking story of a young manÃ_Â¢ÂŒÃ_ÂŒÂ»s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",/qAwFbszz0kRyTuXmMeKQZCX3Q2O.jpg,65046687,111,181339,7.5,2016,DRAMA
742,742,Brazil,"JONATHAN PRYCE, ROBERT DENIRO, MICHAEL PALIN",BRAZIL,8.5,15000000,68,tt0088846,en,"Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.",/55Vfc1beLn3pJF4Lw83TRKHenK6.jpg,0,132,165766,8,1985,SCI-FI
743,743,Arrival,AMY ADAMS,ARRIVAL,8,47000000,329865,tt2543164,en,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",/hLudzvGfpi6JlwUnsNhXwKKg4j.jpg,203388186,113,429774,7.9,2016,SCI-FI
744,744,10 Cloverfield Lane,"MARY ELIZABETH WINSTEAD, JOHN GOODMAN",10 CLOVERFIELD LANE,7.5,15000000,333371,tt1179933,en,"After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.",/aeiVxTSTeGJ2ICf1iSDXkF3ivZp.jpg,108286421,103,224435,7.2,2016,SCI-FI
